ID,Acceleration,Added on,Age,Aggression,Agility,Att. WR,Balance,Ball Control,Club,Composure,Crossing,Curve,Def. WR,Defending,Diving,Dribbling,FK. Accuracy,Finishing,Foot,Fullname,Handling,Heading Accuracy,Height,Interceptions,Intl. Rep,Jumping,Kicking,League,Long Passing,Long Shots,Marking,Nation,Origin,Pace,Passing,Penalties,Physicality,Positioning,R.Face,Reactions,Reflexes,Revision,Shooting,Short Passing,Shot Power,Skills,Sliding Tackle,Sprint Speed,Stamina,Standing Tackle,Strength,Vision,Volleys,Weak Foot,Weight
14222,80,2018-09-19,22 years old,84,62,High,66,86,Jeju United FC,51,55,34,Low,26,,86,55,63,Right,Eun Beom Lee,,20,"170cm | 5'7""",26,1,60,,K LEAGUE Classic,55,58,20,Korea Republic,N\A,80,50,59,60,57,,66,,Normal,57,55,63,2,44,75,67,44,67,50,58,3,64
14223,45,2018-09-19,29 years old,70,42,Med,59,51,Sangju Sangmu FC,55,35,43,High,59,,51,35,41,Right,Jin Hwan Kim,,64,"186cm | 6'1""",59,,69,,K LEAGUE Classic,34,33,64,Korea Republic,N\A,45,35,34,69,34,,59,,Normal,34,34,41,2,61,61,82,61,82,35,33,3,78
14224,64,2018-09-19,29 years old,64,63,Med,72,78,Sangju Sangmu FC,61,55,62,Med,55,,78,55,57,Left,Jong Won Lee,,58,"176cm | 5'9""",55,1,67,,K LEAGUE Classic,62,54,58,Korea Republic,N\A,64,59,55,67,54,,72,,Normal,54,62,57,2,51,71,75,51,75,59,54,2,70
14225,62,2018-09-19,28 years old,70,58,High,75,77,Sangju Sangmu FC,60,66,63,Low,46,,77,66,64,Left,Sang Hyeob Lee,,52,"177cm | 5'10""",46,1,60,,K LEAGUE Classic,43,55,52,Korea Republic,N\A,62,58,65,60,56,,75,,Normal,56,43,64,2,49,52,48,49,48,58,55,2,66
14226,62,2018-09-19,23 years old,28,60,Med,40,38,R. Oviedo,55,30,13,Med,36,62,38,30,7,Left,Gorka Giralt Amotxategi,59,14,"190cm | 6'3""",36,1,60,50,LaLiga 1 I 2 I 3,11,7,14,Spain,N\A,62,50,24,60,59,,40,60,Normal,59,11,7,1,11,36,65,11,65,50,7,3,79
14227,66,2018-09-19,22 years old,53,56,Med,48,58,Waasland-Beveren,53,45,29,Med,18,,58,45,58,Right,Cherif Ndiaye,,11,"186cm | 6'1""",18,,59,,Belgium Pro League,48,58,11,Senegal,N\A,66,45,65,59,58,,48,,Normal,58,48,58,2,58,63,61,58,61,45,58,3,80
14228,63,2018-09-19,22 years old,28,64,Med,37,35,FC Erzgebirge Aue,51,28,13,Med,38,63,35,28,7,Right,Robert Jendrusch,58,10,"191cm | 6'3""",38,1,55,57,Bundesliga 2,11,10,10,Germany,N\A,63,57,25,55,58,,37,64,Normal,58,11,7,1,10,38,82,10,82,57,10,3,83
14229,74,2018-09-19,22 years old,71,64,Med,73,74,BK Häcken,56,58,43,Med,50,,74,58,53,Right,Adam Andersson,,46,"178cm | 5'10""",50,1,63,,Allsvenskan,38,35,46,Sweden,N\A,74,55,54,63,46,,73,,Normal,46,38,53,2,43,75,70,43,70,55,35,4,71
14230,62,2018-09-19,27 years old,32,60,Med,36,42,BK Häcken,53,32,15,Med,30,62,42,32,11,Right,Jonathan Rasheed,58,20,"191cm | 6'3""",30,1,58,58,Allsvenskan,14,14,20,Norway,N\A,62,58,20,58,58,,36,60,Normal,58,14,11,1,15,30,48,15,48,58,14,2,91
14231,77,2018-09-19,21 years old,55,64,Med,70,60,Kasimpaşa SK,60,35,35,Med,58,,60,35,49,Right,Onur Ural,,56,"181cm | 5'11""",58,1,58,,Süper Lig,55,26,56,Turkey,N\A,77,38,29,58,30,,70,,Normal,30,55,49,2,51,74,62,51,62,38,26,3,80
14232,60,2018-09-19,30 years old,24,60,Med,29,49,Urawa Red Diamonds,50,25,12,Med,21,60,49,25,8,Right,Nao Iwadate,61,13,"183cm | 6'0""",21,1,57,64,Meiji Yasuda J1 League,11,12,13,Japan,N\A,60,64,15,57,61,,29,60,Normal,61,11,8,1,11,21,64,11,64,64,12,2,78
14233,77,2018-09-19,28 years old,80,67,High,80,83,Urawa Red Diamonds,65,36,52,Med,44,,83,36,67,Right,Naoki Yamada,,55,"168cm | 5'6""",44,1,64,,Meiji Yasuda J1 League,30,44,55,Japan,N\A,77,51,45,64,46,,80,,Normal,46,30,67,3,32,83,69,32,69,51,44,3,66
14234,61,2018-09-19,25 years old,35,60,Med,57,45,Urawa Red Diamonds,48,41,16,Med,41,61,45,41,17,Left,Haruki Fukushima,58,27,"182cm | 6'0""",41,1,58,69,Meiji Yasuda J1 League,23,17,27,Japan,N\A,61,69,33,58,58,,57,60,Normal,58,23,17,1,21,41,64,21,64,69,17,2,78
14235,81,2018-09-19,23 years old,69,59,Med,63,68,Rionegro Águilas,53,47,29,Med,23,,68,47,58,Right,Luis Hurtado,,18,"179cm | 5'10""",23,1,61,,Liga Dimayor,51,57,18,Colombia,N\A,81,48,58,61,55,,63,,Normal,55,51,58,2,51,84,61,51,61,48,57,3,76
14236,58,2018-09-19,30 years old,36,60,Med,34,33,Malmö FF,54,26,14,Med,32,58,33,26,11,Right,Fredrik Andersson,65,21,"196cm | 6'5""",32,1,59,53,Allsvenskan,10,18,21,Sweden,N\A,58,53,19,59,65,,34,60,Normal,65,10,11,1,11,32,54,11,54,53,18,2,91
14237,72,2018-09-19,25 years old,68,62,Med,66,67,Karlsruher SC,57,60,47,Med,50,,67,60,57,Left,Alexander Siebeck,,52,"183cm | 6'0""",50,1,66,,3. Liga,56,49,52,Germany,N\A,72,58,61,66,54,,66,,Normal,54,56,57,2,48,68,66,48,66,58,49,4,75
14238,51,2018-09-19,19 years old,51,40,Med,49,53,Willem II,51,32,31,Med,59,,53,32,29,Right,Victor van den Bogert,,56,"185cm | 6'1""",59,1,65,,Eredivisie,36,19,56,Holland,N\A,51,41,40,65,27,,49,,Normal,27,36,29,2,53,55,68,53,68,41,19,3,81
14239,57,2018-09-19,22 years old,59,60,Med,63,58,Minnesota United FC,59,55,45,Med,51,,58,55,52,Right,Harrison Heath,,59,"180cm | 5'11""",51,1,61,,Major League Soccer,50,39,59,England,N\A,57,59,59,61,48,,63,,Normal,48,50,52,2,54,59,60,54,60,59,39,2,73
14240,60,2018-09-19,24 years old,60,56,High,65,79,Gamba Osaka,55,63,45,Med,38,,79,63,56,Right,Haruya Ide,,30,"171cm | 5'7""",38,1,57,,Meiji Yasuda J1 League,58,53,30,Japan,N\A,60,62,48,57,51,,65,,Normal,51,58,56,3,48,59,65,48,65,62,53,3,66
14241,75,2018-09-19,21 years old,59,62,Med,68,70,Jaguares Fútbol Club,56,53,35,Med,35,,70,53,58,Right,Maurício Cortés,,42,"176cm | 5'9""",35,1,57,,Liga Dimayor,45,56,42,Colombia,N\A,75,53,58,57,52,,68,,Normal,52,45,58,2,44,74,60,44,60,53,56,3,74
14242,57,2018-09-19,18 years old,42,59,Med,64,51,AJ Auxerre,67,57,12,Med,50,57,51,57,4,Right,Sonny Laiton,59,24,"198cm | 6'6""",50,1,56,53,Domino’s Ligue 2,14,8,24,France,N\A,57,53,22,56,59,,64,59,Normal,59,14,4,1,13,50,72,13,72,53,8,2,80
14243,62,2018-09-19,22 years old,70,52,Med,57,49,Oxford United,56,31,33,Med,56,,49,31,28,Right,Rob Dickie,,57,"183cm | 6'0""",56,1,70,,EFL League One,45,31,57,England,N\A,62,43,50,70,35,,57,,Normal,35,45,28,2,60,60,72,60,72,43,31,2,74
14244,78,2018-09-19,20 years old,61,63,High,67,73,Oxford United,45,60,64,Med,27,,73,60,54,Right,Marcus Browne,,22,"179cm | 5'10""",27,1,66,,EFL League One,46,50,22,England,N\A,78,56,57,66,52,,67,,Normal,52,46,54,3,32,78,53,32,53,56,50,3,74
14245,64,2018-09-19,19 years old,61,63,Med,77,73,Unión de Santa Fe,51,55,36,Med,19,,73,55,55,Left,Nicolás Andereggen,,12,"175cm | 5'9""",19,1,58,,SAF,35,62,12,Argentina,N\A,64,49,62,58,61,,77,,Normal,61,35,55,2,47,65,58,47,58,49,62,3,71
14246,62,2018-09-19,23 years old,21,60,Med,33,53,1. FC Magdeburg,52,31,20,Med,41,62,53,31,6,Right,Mario Seidel,60,18,"185cm | 6'1""",41,1,58,51,Bundesliga 2,12,13,18,Germany,N\A,62,51,24,58,60,,33,60,Normal,60,12,6,1,8,41,67,8,67,51,13,3,82
14247,62,2018-09-19,28 years old,45,62,Med,26,37,Sanfrecce Hiroshima,47,38,13,Med,31,62,37,38,12,Left,Ryotaro Hironaga,59,10,"186cm | 6'1""",31,1,60,59,Meiji Yasuda J1 League,11,9,10,Japan,N\A,62,59,24,60,59,,26,62,Normal,59,11,12,1,14,31,50,14,50,59,9,2,82
14248,63,2018-09-19,32 years old,41,66,Med,23,46,Sanfrecce Hiroshima,40,46,13,Med,20,63,46,46,6,Left,Hirotsugu Nakabayashi,60,16,"182cm | 6'0""",20,1,57,66,Meiji Yasuda J1 League,11,8,16,Japan,N\A,63,66,19,57,60,,23,66,Normal,60,11,6,1,13,20,57,13,57,66,8,3,73
14249,57,2018-09-19,25 years old,38,58,Med,38,22,Deportes Tolima,55,23,14,Med,44,57,22,23,11,Right,William Cuesta,59,23,"195cm | 6'5""",44,1,64,55,Liga Dimayor,15,16,23,Colombia,N\A,57,55,20,64,59,,38,58,Normal,59,15,11,1,14,44,52,14,52,55,16,3,87
14250,52,2018-09-19,18 years old,61,54,Med,66,76,FK Austria Wien,57,59,37,High,55,,76,59,43,Right,Vesel Demaku,,55,"179cm | 5'10""",55,1,66,,Österreichische Fußball-Bundesliga,38,28,55,Austria,N\A,52,54,53,66,35,,66,,Normal,35,38,43,2,49,53,54,49,54,54,28,3,72
14251,73,2018-09-19,21 years old,65,60,Med,75,68,IF Elfsborg,56,54,52,Med,54,,68,54,48,Left,Rami Kaib,,55,"178cm | 5'10""",54,1,52,,Allsvenskan,62,41,55,Sweden,N\A,73,58,43,52,42,,75,,Normal,42,62,48,2,36,70,52,36,52,58,41,2,63
14252,61,2018-09-19,23 years old,27,63,Med,39,38,Milton Keynes Dons,53,30,15,Med,29,61,38,30,10,Right,Wieger Sietsma,55,13,"190cm | 6'3""",29,,60,57,EFL League Two,16,11,13,Holland,N\A,61,57,20,60,55,,39,63,Normal,55,16,10,1,15,29,57,15,57,57,11,3,90
14253,69,2018-09-19,23 years old,82,63,High,73,61,Milton Keynes Dons,55,58,39,High,48,,61,58,56,Right,Conor McGrandles,,48,"185cm | 6'1""",48,1,67,,EFL League Two,54,57,48,Scotland,N\A,69,56,54,67,54,,73,,Normal,54,54,56,2,47,71,65,47,65,56,57,3,64
14254,71,2018-09-19,21 years old,69,66,Med,72,84,Milton Keynes Dons,56,52,53,Med,33,,84,52,50,Right,Aidan Nesbitt,,24,"173cm | 5'8""",33,1,49,,EFL League Two,50,47,24,Scotland,N\A,71,54,57,49,49,,72,,Normal,49,50,50,2,38,74,42,38,42,54,47,3,65
14255,55,2018-09-19,33 years old,52,41,Low,58,58,Kashiwa Reysol,65,44,23,Med,60,,58,44,29,Right,Jiro Kamata,,52,"179cm | 5'10""",60,1,59,,Meiji Yasuda J1 League,42,24,52,Japan,N\A,55,44,39,59,28,,58,,Normal,28,42,29,2,58,55,67,58,67,44,24,3,74
14256,71,2018-09-19,21 years old,38,63,Med,72,77,KAS Eupen,55,58,45,Low,32,,77,58,55,Right,Alessio Castro-Montes,,32,"175cm | 5'9""",32,1,39,,Belgium Pro League,58,45,32,Belgium,N\A,71,59,46,39,47,,72,,Normal,47,58,55,3,37,74,74,37,74,59,45,4,67
14257,63,2018-09-19,20 years old,68,63,Med,68,42,Shimizu S-Pulse,43,33,29,High,57,,42,33,24,Right,Yugo Tatsuta,,48,"189cm | 6'2""",57,1,71,,Meiji Yasuda J1 League,59,34,48,Japan,N\A,63,55,37,71,35,,68,,Normal,35,59,24,2,46,60,69,46,69,55,34,2,75
14258,60,2018-09-19,27 years old,28,58,Med,48,50,Pogoń Szczecin,51,35,13,Med,35,60,50,35,10,Right,Lukasz Budzilek,62,15,"186cm | 6'1""",35,1,58,63,Ekstraklasa,11,13,15,Poland,N\A,60,63,13,58,62,,48,58,Normal,62,11,10,1,14,35,49,14,49,63,13,3,80
14259,67,2018-09-19,20 years old,72,59,Med,79,85,Śląsk Wrocław,50,57,37,Med,59,,85,57,46,Right,Maciej Palaszewski,,57,"175cm | 5'9""",59,1,57,,Ekstraklasa,35,44,57,Poland,N\A,67,54,54,57,48,,79,,Normal,48,35,46,2,53,66,69,53,69,54,44,3,66
14260,78,2018-09-19,19 years old,62,59,Med,62,64,Randers FC,51,42,29,Med,24,,64,42,59,Right,Marcus Mølvadgaard,,15,"189cm | 6'2""",24,1,60,,Superliga,44,60,15,Denmark,N\A,78,43,57,60,56,,62,,Normal,56,44,59,3,52,77,66,52,66,43,60,3,82
14261,66,2018-09-19,20 years old,64,48,Med,58,56,Vélez Sarsfield,61,34,31,Med,60,,56,34,27,Right,Nahuel Arena,,64,"183cm | 6'0""",60,1,61,,SAF,29,25,64,Argentina,N\A,66,35,42,61,30,,58,,Normal,30,29,27,2,57,66,67,57,67,35,25,3,68
14262,39,2018-09-19,22 years old,66,49,Med,32,46,FC Würzburger Kickers,57,53,29,Med,60,,46,53,48,Right,Janik Bachmann,,56,"190cm | 6'3""",60,1,72,,3. Liga,41,34,56,Germany,N\A,39,51,51,72,40,,32,,Normal,40,41,48,2,62,41,64,62,64,51,34,2,84
14263,55,2018-09-19,20 years old,68,57,Low,60,55,IFK Göteborg,57,47,33,High,63,,55,47,50,Right,August Erlingmark,,62,"189cm | 6'2""",63,1,70,,Allsvenskan,47,48,62,Sweden,N\A,55,54,51,70,48,,60,,Normal,48,47,50,2,65,56,52,65,52,54,48,3,80
14264,59,2018-09-19,26 years old,36,62,Med,41,39,FC Hansa Rostock,56,12,14,Med,49,59,39,12,10,Right,Ioannis Gelios,59,12,"190cm | 6'3""",49,1,58,54,3. Liga,12,8,12,Greece,N\A,59,54,19,58,59,,41,62,Normal,59,12,10,1,15,49,69,15,69,54,8,3,76
14265,67,2018-09-19,22 years old,75,63,Med,78,76,VfL Osnabrück,49,62,46,Med,54,,76,62,42,Right,Kamer Krasniqi,,60,"177cm | 5'10""",54,1,60,,3. Liga,56,44,60,Kosovo,N\A,67,59,51,60,45,,78,,Normal,45,56,42,3,48,66,69,48,69,59,44,3,67
14266,76,2018-09-19,21 years old,59,63,Med,79,73,SC Preußen Münster,53,54,58,Med,31,,73,54,54,Right,Moritz Heinrich,,22,"180cm | 5'11""",31,1,53,,3. Liga,57,52,22,Germany,N\A,76,54,60,53,52,,79,,Normal,52,57,54,3,49,77,58,49,58,54,52,4,75
14267,56,2018-09-19,20 years old,69,63,Med,74,71,Stabæk Fotball,58,66,56,Med,45,,71,66,60,Right,John Hou Sæter,,42,"180cm | 5'11""",45,1,42,,Eliteserien,50,43,42,Norway,N\A,56,59,54,42,47,,74,,Normal,47,50,60,2,54,74,53,54,53,59,43,3,74
14268,45,2018-09-19,21 years old,61,40,Med,64,63,FC Zürich,55,18,15,Med,58,,63,18,16,Right,Mirlind Kryeziu,,60,"196cm | 6'5""",58,1,73,,Raiffeisen Super League,24,21,60,Switzerland,N\A,45,28,23,73,20,,64,,Normal,20,24,16,2,61,46,48,61,48,28,21,2,96
14269,61,2018-09-19,22 years old,62,53,Med,60,60,Vålerenga Fotball,56,29,35,High,61,,60,29,34,Left,Ivan Näsberg,,63,"186cm | 6'1""",61,1,66,,Eliteserien,52,28,63,Norway,N\A,61,46,58,66,35,,60,,Normal,35,52,34,2,62,58,72,62,72,46,28,3,80
14270,72,2018-09-19,20 years old,69,63,High,69,70,Vålerenga Fotball,55,49,41,Med,44,,70,49,58,Left,Aron Dønnum,,41,"179cm | 5'10""",44,1,59,,Eliteserien,52,53,41,Norway,N\A,72,54,60,59,53,,69,,Normal,53,52,58,2,46,71,64,46,64,54,53,2,73
14271,66,2018-09-19,21 years old,75,62,High,63,50,Odds BK,57,52,34,High,49,,50,52,56,Right,André Sødlund,,48,"185cm | 6'1""",49,1,67,,Eliteserien,45,58,48,Norway,N\A,66,53,65,67,56,,63,,Normal,56,45,56,2,52,64,52,52,52,53,58,3,76
14272,79,2018-09-19,24 years old,63,65,Med,80,78,Bury,50,46,38,Med,54,,78,46,56,Left,Callum McFadzean,,50,"181cm | 5'11""",54,1,53,,EFL League Two,58,45,50,Scotland,N\A,79,53,46,53,44,,80,,Normal,44,58,56,2,50,77,41,50,41,53,45,3,75
14273,47,2018-09-19,27 years old,59,54,Low,57,49,Bury,63,51,27,Med,65,,49,51,44,Left,Chris Stokes,,63,"185cm | 6'1""",65,1,69,,EFL League Two,56,22,63,England,N\A,47,51,56,69,36,,57,,Normal,36,56,44,2,65,44,71,65,71,51,22,3,83
14274,82,2018-09-19,21 years old,56,58,Med,58,74,Bury,48,47,29,Med,22,,74,47,48,Left,Dom Telford,,12,"175cm | 5'9""",22,1,51,,EFL League Two,33,63,12,England,N\A,82,43,64,51,61,,58,,Normal,61,33,48,2,56,80,66,56,66,43,63,3,72
14275,59,2018-09-19,30 years old,81,61,High,85,74,Jeonnam Dragons,67,63,56,Med,38,,74,63,70,Right,Dong Min Yoon,,31,"176cm | 5'9""",38,1,63,,K LEAGUE Classic,65,70,31,Korea Republic,N\A,59,53,60,63,62,,85,,Normal,62,65,70,2,33,50,58,33,58,53,70,3,72
14276,70,2018-09-19,21 years old,61,59,Med,49,76,Scunthorpe United,46,51,30,Med,25,,76,51,56,Right,Olufela Olomola,,20,"180cm | 5'11""",25,1,69,,EFL League One,31,62,20,England,N\A,70,40,59,69,58,,49,,Normal,58,31,56,2,58,65,66,58,66,40,62,3,80
14277,76,2018-09-19,20 years old,49,57,High,65,56,Scunthorpe United,54,51,28,Med,24,,56,51,59,Right,Iké Ugbo,,21,"185cm | 6'1""",24,1,58,,EFL League One,37,60,21,England,N\A,76,45,58,58,55,,65,,Normal,55,37,59,2,57,80,41,57,41,45,60,3,73
14278,81,2018-09-19,19 years old,70,58,High,75,66,Sagan Tosu,47,40,31,Low,30,,66,40,61,Left,Kyosuke Tagawa,,13,"181cm | 5'11""",30,1,69,,Meiji Yasuda J1 League,34,66,13,Japan,N\A,81,45,50,69,56,,75,,Normal,56,34,61,2,45,79,65,45,65,45,66,2,70
14279,76,2018-09-19,25 years old,63,56,Med,65,80,Sagan Tosu,57,32,30,Med,54,,80,32,42,Left,Hiromu Mitsumaru,,50,"172cm | 5'8""",54,1,60,,Meiji Yasuda J1 League,70,26,50,Japan,N\A,76,51,33,60,29,,65,,Normal,29,70,42,2,42,78,57,42,57,51,26,3,69
14280,62,2018-09-19,22 years old,21,61,Med,32,36,VfR Aalen,54,19,18,Med,38,62,36,19,11,Left,Raif Husic,60,17,"190cm | 6'3""",38,1,57,58,3. Liga,18,18,17,Germany,N\A,62,58,20,57,60,,32,61,Normal,60,18,11,1,18,38,53,18,53,58,18,2,87
14281,55,2018-09-19,28 years old,77,58,Med,66,55,IFK Norrköping,60,65,62,High,53,,55,65,52,Right,Lars Krogh Gerson,,58,"187cm | 6'2""",53,1,73,,Allsvenskan,60,41,58,Luxembourg,N\A,55,60,72,73,52,,66,,Normal,52,60,52,2,56,56,53,56,53,60,41,3,76
14282,65,2018-09-19,29 years old,69,60,Med,63,59,SønderjyskE,54,51,36,Med,47,,59,51,61,Left,Søren Frederiksen,,45,"185cm | 6'1""",47,1,68,,Superliga,56,59,45,Denmark,N\A,65,52,59,68,57,,63,,Normal,57,56,61,2,60,62,58,60,58,52,59,3,76
14283,72,2018-09-19,20 years old,74,58,Med,67,76,Portsmouth,62,56,32,Med,52,,76,56,52,Right,Adam May,,55,"182cm | 6'0""",52,1,66,,EFL League One,37,47,55,England,N\A,72,52,58,66,50,,67,,Normal,50,37,52,2,55,71,72,55,72,52,47,2,73
14284,61,2018-09-19,26 years old,22,59,Med,32,57,Bradford City,57,19,14,Med,40,61,57,19,17,Right,Ben Wilson,59,19,"186cm | 6'1""",40,1,57,54,EFL League One,18,19,19,England,N\A,61,54,21,57,59,,32,59,Normal,59,18,17,1,15,40,53,15,53,54,19,2,74
14285,60,2018-09-19,21 years old,16,59,Med,35,31,Deportivo Pasto,57,33,14,Med,27,60,31,33,5,Right,Víctor Cabezas,59,6,"186cm | 6'1""",27,1,58,54,Liga Dimayor,11,9,6,Colombia,N\A,60,54,20,58,59,,35,59,Normal,59,11,5,1,14,27,45,14,45,54,9,2,79
14286,72,2018-09-19,23 years old,67,65,Med,80,59,Östersunds FK,57,59,37,Med,43,,59,59,48,Right,Ludvig Fritzson,,43,"184cm | 6'0""",43,1,61,,Allsvenskan,48,48,43,Sweden,N\A,72,57,59,61,53,,80,,Normal,53,48,48,3,34,79,59,34,59,57,48,3,77
14287,73,2018-09-19,21 years old,64,60,High,62,71,Heart of Midlothian,42,49,32,Med,23,,71,49,54,Right,Craig Wighton,,16,"185cm | 6'1""",23,1,51,,Scottish Premiership,47,65,16,Scotland,Transfers,73,54,56,51,58,,62,,Normal,58,47,54,2,55,68,63,55,63,54,65,2,72
14288,62,2018-09-19,21 years old,65,56,Med,57,58,Southend United,56,56,30,Med,59,,58,56,30,Right,Taylor Moore,,58,"184cm | 6'0""",59,1,69,,EFL League One,52,26,58,England,Transfers,62,58,45,69,34,,57,,Normal,34,52,30,2,63,64,73,63,73,58,26,2,80
14289,60,2018-09-19,25 years old,45,59,Med,30,39,Yokohama F・Marinos,48,28,13,Med,18,60,39,28,5,Right,Daichi Sugimoto,65,7,"187cm | 6'2""",18,1,60,59,Meiji Yasuda J1 League,10,6,7,Japan,N\A,60,59,22,60,65,,30,59,Normal,65,10,5,1,11,18,49,11,49,59,6,2,83
14290,64,2018-09-19,31 years old,74,60,High,71,62,Gazélec Football Club Ajaccio,61,50,43,Med,22,,62,50,60,Right,Romain Armand,,31,"182cm | 6'0""",22,1,65,,Domino’s Ligue 2,29,61,31,France,N\A,64,43,52,65,57,,71,,Normal,57,29,60,2,59,62,91,59,91,43,61,2,73
14291,71,2018-09-19,20 years old,45,63,Med,72,81,Piast Gliwice,58,62,42,Med,36,,81,62,61,Right,Denis Gojko,,41,"176cm | 5'9""",36,1,39,,Ekstraklasa,52,41,41,Poland,N\A,71,56,51,39,45,,72,,Normal,45,52,61,3,41,71,69,41,69,56,41,2,56
14292,72,2018-09-19,22 years old,60,58,Med,65,65,SG Sonnenhof Großaspach,56,46,36,High,31,,65,46,57,Right,Philipp Hercher,,27,"184cm | 6'0""",31,1,66,,3. Liga,61,58,27,Germany,N\A,72,54,59,66,55,,65,,Normal,55,61,57,2,42,69,37,42,37,54,58,3,81
14293,67,2018-09-19,19 years old,64,63,Med,70,75,Royal Excel Mouscron,55,60,46,Med,51,,75,60,61,Right,Sebastjan Spahiu,,56,"172cm | 5'8""",51,1,60,,Belgium Pro League,48,41,56,Belgium,N\A,67,58,53,60,44,,70,,Normal,44,48,61,2,60,69,67,60,67,58,41,3,74
14294,73,2018-09-19,20 years old,55,63,High,70,76,Club Atlético Talleres,54,49,32,Low,23,,76,49,57,Right,Nahuel Bustos,,13,"176cm | 5'9""",23,1,43,,SAF,52,60,13,Argentina,N\A,73,50,56,43,58,,70,,Normal,58,52,57,2,49,71,58,49,58,50,60,2,74
14295,64,2018-09-19,19 years old,72,60,Med,65,70,Kilmarnock,54,51,39,High,52,,70,51,48,Right,Iain Wilson,,39,"187cm | 6'2""",52,1,75,,Scottish Premiership,39,30,39,Scotland,N\A,64,54,61,75,40,,65,,Normal,40,39,48,2,51,68,68,51,68,54,30,3,67
14296,64,2018-09-19,19 years old,56,55,Med,63,65,FC Luzern,59,61,59,High,60,,65,61,56,Right,Filip Ugrinic,,62,"184cm | 6'0""",60,1,62,,Raiffeisen Super League,62,37,62,Switzerland,N\A,64,62,55,62,43,,63,,Normal,43,62,56,2,53,62,59,53,59,62,37,3,84
14297,58,2018-09-19,28 years old,84,60,High,74,74,Notts County,58,64,59,High,39,,74,64,52,Right,Terry Hawkridge,,41,"175cm | 5'9""",39,1,52,,EFL League Two,60,55,41,England,N\A,58,60,53,52,53,,74,,Normal,53,60,52,2,36,55,44,36,44,60,55,4,70
14298,76,2018-09-19,25 years old,74,57,High,65,62,Rochdale,61,50,48,High,25,,62,50,48,Left,Jordan Williams,,20,"184cm | 6'0""",25,1,60,,EFL League One,56,53,20,England,N\A,76,55,50,60,54,,65,,Normal,54,56,48,2,36,75,45,36,45,55,53,3,72
14299,64,2018-09-19,20 years old,59,62,High,81,70,Daegu FC,57,56,34,Med,26,,70,56,63,Right,Jae Min Seo,,23,"169cm | 5'7""",26,1,41,,K LEAGUE Classic,61,55,23,Korea Republic,N\A,64,54,54,41,49,,81,,Normal,49,61,63,2,33,65,74,33,74,54,55,3,60
14300,63,2018-09-19,31 years old,54,63,High,70,87,Daegu FC,64,55,40,Med,55,,87,55,63,Right,Kwang Jin Oh,,57,"172cm | 5'8""",55,1,45,,K LEAGUE Classic,64,48,57,Korea Republic,N\A,63,54,67,45,53,,70,,Normal,53,64,63,2,47,70,64,47,64,54,48,3,66
14301,62,2018-09-19,30 years old,22,63,Med,45,29,Patronato,59,30,9,Med,26,62,29,30,6,Right,Federico Costa,57,10,"188cm | 6'2""",26,1,56,55,SAF,9,9,10,Argentina,N\A,62,55,24,56,57,,45,63,Normal,57,9,6,1,15,26,52,15,52,55,9,2,89
14302,71,2018-09-19,20 years old,68,57,High,63,51,FSV Zwickau,54,56,45,Med,37,,51,56,56,Right,Lion Lauberbach,,25,"192cm | 6'4""",37,1,59,,3. Liga,58,53,25,Germany,N\A,71,57,63,59,56,,63,,Normal,56,58,56,3,41,67,56,41,56,57,53,5,83
14303,74,2018-09-19,23 years old,68,64,High,81,72,FSV Zwickau,61,64,51,Med,50,,72,64,52,Left,Alexandros Kartalis,,51,"178cm | 5'10""",50,1,56,,3. Liga,63,46,51,Greece,N\A,74,62,59,56,51,,81,,Normal,51,63,52,3,45,75,59,45,59,62,46,3,66
14304,73,2018-09-19,25 years old,78,58,Med,67,58,LASK Linz,56,43,39,Med,47,,58,43,48,Right,Dominik Frieser,,43,"178cm | 5'10""",47,1,63,,Österreichische Fußball-Bundesliga,63,38,43,Austria,N\A,73,56,60,63,43,,67,,Normal,43,63,48,2,52,74,67,52,67,56,38,3,78
14305,46,2018-09-19,30 years old,66,36,Med,51,31,Cracovia,56,35,41,High,59,,31,35,28,Right,Oleksiy Dytyatev,,52,"196cm | 6'5""",59,1,76,,Ekstraklasa,37,21,52,Ukraine,N\A,46,35,34,76,24,,51,,Normal,24,37,28,2,52,41,69,52,69,35,21,3,88
14306,59,2018-09-19,22 years old,61,55,Med,59,66,Cracovia,51,57,43,Med,57,,66,57,45,Right,Milan Dimun,,56,"186cm | 6'1""",57,1,67,,Ekstraklasa,36,31,56,Slovakia,N\A,59,52,46,67,38,,59,,Normal,38,36,45,2,46,55,54,46,54,52,31,3,76
14307,62,2018-09-19,24 years old,60,61,Med,72,74,Al Taawoun,55,61,45,Med,53,,74,61,52,Right,Rayan Al Mousa,,58,"179cm | 5'10""",53,1,62,,Saudi Professional League,45,43,58,Saudi Arabia,N\A,62,58,49,62,44,,72,,Normal,44,45,52,2,41,63,61,41,61,58,43,3,67
14308,72,2018-09-19,27 years old,75,61,Med,74,75,Al Taawoun,61,46,39,Med,44,,75,46,55,Right,Saeed Al Dosari,,45,"178cm | 5'10""",44,1,67,,Saudi Professional League,53,41,45,Saudi Arabia,N\A,72,53,53,67,44,,74,,Normal,44,53,55,2,45,72,76,45,76,53,41,2,60
