NAME,CLUB,LEAGUE,POSITION,TIER,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL,LOADDATE
Hiroki Ito,Nagoya Grampus,Japan J1 League,CM,Bronze,59,71,31,44,59,56,56,2019-11-25 22:25:43
Johan Hove,Strømsgodset Toppfotball,Norway Eliteserien,CM,Bronze,59,69,45,53,56,56,60,2019-11-25 22:25:43
Nathan Sheron,Fleetwood Town,England EFL League One,CB,Bronze,59,55,36,48,56,56,65,2019-11-25 22:25:43
Connor O'Toole,Brisbane Roar,Australia Hyundai A-League,LB,Bronze,59,61,58,45,57,31,62,2019-11-25 22:25:43
Kye Rowles,Central Coast Mariners,Australia Hyundai A-League,CB,Bronze,59,66,41,47,56,56,65,2019-11-25 22:25:43
Patryk Szysz,Zagłębie Lubin,Poland Ekstraklasa,ST,Bronze,59,63,49,57,61,51,56,2019-11-25 22:25:43
Jordi Osei-Tutu,VfL Bochum,Germany 2. Bundesliga,RB,Bronze,59,70,56,38,54,21,57,2019-11-25 22:25:43
Gui Hong,Guangzhou R&F,China Super League,ST,Bronze,59,72,48,56,65,52,53,2019-11-25 22:25:43
Oh In-Pyo,LASK,Austria Bundesliga,RM,Bronze,59,74,50,53,58,51,53,2019-11-25 22:25:43
Reece Cole,Brentford,England EFL Championship,CM,Bronze,59,69,42,55,58,55,53,2019-11-25 22:25:43
Abdulrahman Al Dawsari,Al Nassr,Saudi Dawry Jameel League,CDM,Bronze,59,61,32,42,40,56,64,2019-11-25 22:25:43
Nicolás Femia,Central Córdoba,Argentina Primera División ,CM,Bronze,59,80,55,53,59,35,57,2019-11-25 22:25:43
Ruben Sammut,Sunderland,England EFL League One,CDM,Bronze,59,66,52,54,59,32,59,2019-11-25 22:25:43
Takuma Ominami,Júbilo Iwata,Japan J1 League,CB,Bronze,59,74,50,56,59,51,58,2019-11-25 22:25:43
Koki Sugimori,Nagoya Grampus,Japan J1 League,LM,Bronze,59,74,53,43,64,32,50,2019-11-25 22:25:43
Yassin Fortune,FC Sion,Switzerland Super League,RM,Bronze,59,87,56,46,59,26,56,2019-11-25 22:25:43
Robbert de Vos,FC Emmen,Holland Eredivisie,CM,Bronze,59,58,39,50,54,54,64,2019-11-25 22:25:43
Song Wenjie,Shandong Luneng Taishan,China Super League,RM,Bronze,59,71,26,39,54,54,60,2019-11-25 22:25:43
Kim Gyeong Jae,Sangju Sangmu,Korea K-League Classic,CB,Bronze,59,72,57,47,62,25,46,2019-11-25 22:25:43
Ciarán Coll,Derry City,Rep. Ireland Airtricity League,LB,Bronze,59,58,57,43,56,21,52,2019-11-25 22:25:43
Luke Dreher,Crystal Palace,England Premier League,CM,Bronze,59,66,56,45,54,34,54,2019-11-25 22:25:43
Kellan Gordon,Mansfield Town,England EFL League Two,RM,Bronze,59,75,43,53,54,58,58,2019-11-25 22:25:43
Ciaran Kelly,St. Patrick's Athletic,Rep. Ireland Airtricity League,CB,Bronze,59,57,31,39,38,55,67,2019-11-25 22:25:43
Hakeem Odoffin,Livingston,Scotland Premiership,RB,Bronze,59,80,54,37,60,20,60,2019-11-25 22:25:43
Samed Ali Kaya,Göztepe,Turkey Süper Lig,ST,Bronze,59,76,57,50,58,29,38,2019-11-25 22:25:43
Andre Wright,Bohemians,Rep. Ireland Airtricity League,ST,Bronze,59,55,52,57,59,53,52,2019-11-25 22:25:43
Ethan Robson,Sunderland,England EFL League One,CM,Bronze,59,66,43,57,56,51,59,2019-11-25 22:25:43
Fraser Horsfall,Macclesfield Town,England EFL League Two,CB,Bronze,59,56,58,47,54,21,60,2019-11-25 22:25:43
Willem Tomlinson,Mansfield Town,England EFL League Two,CM,Bronze,59,58,41,56,60,48,53,2019-11-25 22:25:43
Frank Ronstadt,Würzburger Kickers,Germany 3. Liga,RB,Bronze,59,61,40,54,57,54,56,2019-11-25 22:25:43
Osama Yousef Al Khalaf,Al Ettifaq,Saudi Dawry Jameel League,CDM,Bronze,59,72,60,44,61,17,57,2019-11-25 22:25:43
Emmanuel Osadebe,Macclesfield Town,England EFL League Two,CM,Bronze,59,56,43,62,61,46,48,2019-11-25 22:25:43
Harry Ascroft,Finn Harps,Rep. Ireland Airtricity League,CB,Bronze,59,79,57,50,60,55,68,2019-11-25 22:25:43
Mathew Stevens,Forest Green Rovers,England EFL League Two,ST,Bronze,59,60,45,57,60,50,57,2019-11-25 22:25:43
Cameron James,Colchester United,England EFL League Two,CB,Bronze,59,65,27,40,56,58,73,2019-11-25 22:25:43
George Mells,Brisbane Roar,Australia Hyundai A-League,CM,Bronze,59,66,35,53,57,56,64,2019-11-25 22:25:43
Frederik Lauenborg,Randers FC,Denmark Superliga,CM,Bronze,59,69,55,40,55,25,54,2019-11-25 22:25:43
Marcus Mathisen,Falkenbergs FF,Sweden Allsvenskan,CM,Bronze,59,62,57,45,58,18,53,2019-11-25 22:25:43
Niklas Zulciak,Würzburger Kickers,Germany 3. Liga,CAM,Bronze,59,74,29,44,59,54,58,2019-11-25 22:25:43
Jordan Maguire-Drew,Leyton Orient,England EFL League Two,RM,Bronze,59,59,34,57,61,54,60,2019-11-25 22:25:43
Alex DeJohn,Orlando City SC,USA Major League Soccer,CB,Bronze,59,70,55,46,62,24,63,2019-11-25 22:25:43
Wang Qiuming,Hebei China Fortune,China Super League,LM,Bronze,59,67,52,54,58,52,62,2019-11-25 22:25:43
Wang Peng,Shenzhen FC,China Super League,CB,Bronze,59,42,26,32,41,60,63,2019-11-25 22:25:43
Ryan Wintle,Crewe Alexandra,England EFL League Two,CDM,Bronze,59,65,59,48,56,23,54,2019-11-25 22:25:43
Callum Guy,Blackpool,England EFL League One,CM,Bronze,59,58,34,49,54,56,63,2019-11-25 22:25:43
André Södlund,Odds Ballklubb,Norway Eliteserien,RW,Bronze,59,75,55,45,56,21,65,2019-11-25 22:25:43
Charlie Kirk,Crewe Alexandra,England EFL League Two,LW,Bronze,59,67,33,47,58,52,60,2019-11-25 22:25:43
Gustav Berggren,BK Häcken,Sweden Allsvenskan,CM,Bronze,59,67,50,51,62,30,50,2019-11-25 22:25:43
Luke Armstrong,Salford City,England EFL League Two,ST,Bronze,59,75,45,55,61,47,61,2019-11-25 22:25:43
Li Chao,Wuhan Zall,China Super League,CB,Bronze,59,71,49,53,63,36,43,2019-11-25 22:25:43
Lü Haidong,Shenzhen FC,China Super League,LB,Bronze,59,67,28,43,44,55,67,2019-11-25 22:25:43
Filip Lesniak,Silkeborg IF,Denmark Superliga,CM,Bronze,59,72,35,45,61,56,54,2019-11-25 22:25:43
Abduwal Ablet,Henan Jianye,China Super League,LWB,Bronze,59,49,55,57,54,56,67,2019-11-25 22:25:43
Levi Sutton,Scunthorpe United,England EFL League Two,CM,Bronze,59,63,29,47,53,54,67,2019-11-25 22:25:43
Joel Coustrain,Cork City,Rep. Ireland Airtricity League,RM,Bronze,59,56,50,55,58,57,55,2019-11-25 22:25:43
Zhang Lu,Shanghai Greenland Shenhua,China Super League,RM,Bronze,59,72,39,53,57,53,60,2019-11-25 22:25:43
Zhang Yi,Shanghai SIPG,China Super League,CM,Bronze,59,73,53,47,58,29,59,2019-11-25 22:25:43
Zhang Wei,Shanghai SIPG,China Super League,LB,Bronze,59,89,49,45,56,26,63,2019-11-25 22:25:43
Gao Jiarun,Tianjin Teda,China Super League,CB,Bronze,59,40,58,35,57,25,65,2019-11-25 22:25:43
Jordan Lyden,Swindon Town,England EFL League Two,CM,Bronze,59,56,56,41,54,24,60,2019-11-25 22:25:43
Omari Sterling-James,Mansfield Town,England EFL League Two,RM,Bronze,59,51,30,36,37,56,65,2019-11-25 22:25:43
Michael Gonçalves,Servette FC,Switzerland Super League,RB,Bronze,59,79,54,48,58,26,65,2019-11-25 22:25:43
Bartłomiej Kalinkowski,ŁKS Łódź,Poland Ekstraklasa,CDM,Bronze,59,66,52,56,63,49,52,2019-11-25 22:25:43
Piotr Johansson,Kalmar FF,Sweden Allsvenskan,RWB,Bronze,59,68,47,55,60,39,48,2019-11-25 22:25:43
Nick Anderton,Blackpool,England EFL League One,LB,Bronze,59,46,26,31,30,58,58,2019-11-25 22:25:43
Josh Doherty,Crawley Town,England EFL League Two,LB,Bronze,59,73,42,48,55,55,67,2019-11-25 22:25:43
Chu Jinzhao,Tianjin Quanjian,China Super League,CB,Bronze,59,62,55,54,56,57,61,2019-11-25 22:25:43
Zhang Yuan,Shenzhen FC,China Super League,RB,Bronze,59,75,37,49,51,53,61,2019-11-25 22:25:43
Sun Bo,Dalian Yifang,China Super League,LW,Bronze,59,68,41,53,61,55,50,2019-11-25 22:25:43
Yang Boyu,Jiangsu Suning,China Super League,CB,Bronze,59,84,27,48,51,55,60,2019-11-25 22:25:43
Jin Pengxiang,Guangzhou R&F,China Super League,RB,Bronze,59,69,28,46,53,58,66,2019-11-25 22:25:43
Shi Liang,Beijing Renhe,China Super League,CM,Bronze,59,68,47,55,62,38,49,2019-11-25 22:25:43
Niklas Sandberg,FK Haugesund,Norway Eliteserien,CM,Bronze,59,76,46,48,68,22,37,2019-11-25 22:25:43
Bae Seung Jin,Gyeongnam FC,Korea K-League Classic,CDM,Bronze,59,69,54,55,60,28,39,2019-11-25 22:25:43
Jai Ingham,Brisbane Roar,Australia Hyundai A-League,RW,Bronze,59,56,27,31,33,59,62,2019-11-25 22:25:43
Sultan Al Sharif,Abha Club,Saudi Dawry Jameel League,CDM,Bronze,59,76,53,47,59,28,58,2019-11-25 22:25:43
Jack Bridge,Carlisle United,England EFL League Two,CAM,Bronze,59,74,41,50,62,31,50,2019-11-25 22:25:43
Joshua Debayo,Cheltenham Town,England EFL League Two,LB,Bronze,59,84,54,49,56,35,60,2019-11-25 22:25:43
Assan Ceesay,FC Zürich,Switzerland Super League,ST,Bronze,59,71,56,50,58,42,63,2019-11-25 22:25:43
Matt Jay,Exeter City,England EFL League Two,ST,Bronze,59,64,39,50,52,54,67,2019-11-25 22:25:43
Andy Dales,Scunthorpe United,England EFL League Two,LM,Bronze,59,57,44,54,56,57,54,2019-11-25 22:25:43
Caolan McAleer,Finn Harps,Rep. Ireland Airtricity League,RM,Bronze,59,61,53,54,58,46,60,2019-11-25 22:25:43
Paul Milde,Chemnitzer FC,Germany 3. Liga,LM,Bronze,59,56,27,37,37,59,61,2019-11-25 22:25:43
Érico Sousa,Accrington Stanley,England EFL League One,LM,Bronze,59,75,51,53,60,33,42,2019-11-25 22:25:43
Luca Forte,Pescara,Italy Serie B,ST,Bronze,59,50,28,30,36,59,61,2019-11-25 22:25:43
Brandon Goodship,Southend United,England EFL League One,ST,Bronze,59,80,54,45,60,32,61,2019-11-25 22:25:43
Álex Portillo,IF Elfsborg,Sweden Allsvenskan,CB,Bronze,59,62,40,55,56,56,61,2019-11-25 22:25:43
Rob Cornwall,Bohemians,Rep. Ireland Airtricity League,CB,Bronze,59,73,33,47,58,57,69,2019-11-25 22:25:43
Osama Ashoor,Abha Club,Saudi Dawry Jameel League,RB,Bronze,59,50,23,34,38,57,74,2019-11-25 22:25:43
Lee Sang Hyeob,Sangju Sangmu,Korea K-League Classic,CM,Bronze,59,72,56,50,60,38,61,2019-11-25 22:25:43
Park Yong Ji,Sangju Sangmu,Korea K-League Classic,ST,Bronze,59,31,24,24,39,57,71,2019-11-25 22:25:43
Maksymilian Rozwandowicz,ŁKS Łódź,Poland Ekstraklasa,CB,Bronze,59,69,46,49,62,53,72,2019-11-25 22:25:43
Sam Long,Oxford United,England EFL League One,RB,Bronze,59,73,34,48,58,53,59,2019-11-25 22:25:43
Murtadha Al Burayh,Al Adalah,Saudi Dawry Jameel League,CB,Bronze,59,80,40,50,62,45,55,2019-11-25 22:25:43
Carlos Villanueva,Guadalajara,Mexico Liga MX,RB,Bronze,59,75,25,38,34,56,67,2019-11-25 22:25:43
Saeed Al Dosari,Al Fateh,Saudi Dawry Jameel League,RM,Bronze,59,74,40,53,59,53,57,2019-11-25 22:25:43
Jibril Bojang,Mjøndalen IF,Norway Eliteserien,RW,Bronze,59,61,51,55,59,55,63,2019-11-25 22:25:43
Jimmy McLaughlin,FC Cincinnati,USA Major League Soccer,CM,Bronze,59,74,52,46,57,29,62,2019-11-25 22:25:43
Dean Clarke,St. Patrick's Athletic,Rep. Ireland Airtricity League,LM,Bronze,59,53,24,36,38,58,58,2019-11-25 22:25:43
Kyle Callan-McFadden,Sligo Rovers,Rep. Ireland Airtricity League,CB,Bronze,59,77,53,52,66,27,51,2019-11-25 22:25:43
Joey Jones,Salford City,England EFL League Two,CDM,Bronze,59,72,49,54,62,53,54,2019-11-25 22:25:43
Alexander Riemann,VfL Osnabrück,Germany 2. Bundesliga,LM,Bronze,59,71,55,57,63,44,48,2019-11-25 22:25:43
Jacob Melling,Central Coast Mariners,Australia Hyundai A-League,CDM,Bronze,59,73,26,40,58,58,55,2019-11-25 22:25:43
Kevin Devaney,Bohemians,Rep. Ireland Airtricity League,LM,Bronze,59,71,42,55,60,32,57,2019-11-25 22:25:43
Elliott Whitehouse,Grimsby Town,England EFL League Two,CM,Bronze,59,39,36,52,52,56,70,2019-11-25 22:25:43
Vadaine Oliver,Northampton Town,England EFL League Two,ST,Bronze,59,75,50,53,59,35,56,2019-11-25 22:25:43
Gary Shaw,St. Patrick's Athletic,Rep. Ireland Airtricity League,ST,Bronze,59,64,34,52,56,57,61,2019-11-25 22:25:43
Hallam Hope,Carlisle United,England EFL League Two,CF,Bronze,59,82,51,53,61,52,55,2019-11-25 22:25:43
Ha Sung Min,Gyeongnam FC,Korea K-League Classic,CM,Bronze,59,59,31,46,53,57,63,2019-11-25 22:25:43
Stephen Folan,Dundalk FC,Rep. Ireland Airtricity League,CB,Bronze,59,70,32,52,62,51,51,2019-11-25 22:25:43
Freddy Mveng,Neuchâtel Xamax,Switzerland Super League,CM,Bronze,59,50,35,49,50,57,68,2019-11-25 22:25:43
Grant Gillespie,Derry City,Rep. Ireland Airtricity League,CM,Bronze,59,70,26,39,47,57,64,2019-11-25 22:25:43
Ahn Seong Nam,Gyeongnam FC,Korea K-League Classic,CDM,Bronze,59,75,49,55,60,46,66,2019-11-25 22:25:43
Tomohiko Miyazaki,Júbilo Iwata,Japan J1 League,LM,Bronze,59,72,56,48,61,30,60,2019-11-25 22:25:43
David Webster,St. Patrick's Athletic,Rep. Ireland Airtricity League,CB,Bronze,59,45,33,48,45,59,65,2019-11-25 22:25:43
Shane Duggan,Waterford FC,Rep. Ireland Airtricity League,CM,Bronze,59,70,27,48,49,55,62,2019-11-25 22:25:43
Jamie Turley,Leyton Orient,England EFL League Two,CB,Bronze,59,63,34,38,40,61,62,2019-11-25 22:25:43
Joe Martin,Northampton Town,England EFL League Two,LB,Bronze,59,73,43,54,59,48,54,2019-11-25 22:25:43
Christopher Mfuyi,Servette FC,Switzerland Super League,CB,Bronze,59,70,56,54,60,31,62,2019-11-25 22:25:43
Tan Wangsong,Tianjin Teda,China Super League,RB,Bronze,59,75,52,52,60,45,68,2019-11-25 22:25:43
Yao Hanlin,Wuhan Zall,China Super League,CAM,Bronze,59,64,51,59,58,44,67,2019-11-25 22:25:43
Ai Zhibo,Wuhan Zall,China Super League,CB,Bronze,59,64,52,42,54,22,72,2019-11-25 22:25:43
Kenny Browne,Waterford FC,Rep. Ireland Airtricity League,CB,Bronze,59,57,26,37,40,58,60,2019-11-25 22:25:43
Ishmael Miller,Tranmere Rovers,England EFL League One,ST,Bronze,59,54,61,50,60,27,69,2019-11-25 22:25:43
Alan Bennett,Cork City,Rep. Ireland Airtricity League,CB,Bronze,59,68,52,51,64,27,46,2019-11-25 22:25:43
Chris Beardsley,Burton Albion,England EFL League One,ST,Bronze,59,65,55,46,55,20,64,2019-11-25 22:25:43
Jabo Ibehre,Cambridge United,England EFL League Two,ST,Bronze,59,76,32,44,57,57,64,2019-11-25 22:25:43
Vincenzo Millico,Torino,Italy Serie A,LW,Bronze,59,72,45,59,57,29,51,2019-11-25 22:25:43
Matty Daly,Huddersfield Town,England EFL Championship,CM,Bronze,59,71,56,50,57,26,64,2019-11-25 22:25:43
Furkan Sagman,Sivasspor,Turkey Süper Lig,RB,Bronze,58,51,45,56,57,56,71,2019-11-25 22:25:43
Cenk Şen,Antalyaspor,Turkey Süper Lig,LM,Bronze,58,67,31,55,58,53,60,2019-11-25 22:25:43
Murat Paluli,Göztepe,Turkey Süper Lig,RB,Bronze,58,85,54,43,58,27,61,2019-11-25 22:25:43
Guillermo Murillo,Independiente Santa Fe,Colombia Liga Aguila,ST,Bronze,58,82,46,57,62,55,49,2019-11-25 22:25:43
Anıl Gözütok,1. FC Kaiserslautern,Germany 3. Liga,CAM,Bronze,58,73,57,45,61,25,53,2019-11-25 22:25:43
Mohammed Al Sahli,Al Raed,Saudi Dawry Jameel League,LM,Bronze,58,62,56,59,57,56,59,2019-11-25 22:25:43
Benedikt Zahn,SpVgg Greuther Fürth,Germany 2. Bundesliga,ST,Bronze,58,74,48,55,59,38,48,2019-11-25 22:25:43
Marco Stefandl,Hannover 96,Germany 2. Bundesliga,RW,Bronze,58,62,36,57,64,55,64,2019-11-25 22:25:43
Ramiz Zerrouki,FC Twente,Holland Eredivisie,CM,Bronze,58,57,51,59,58,53,63,2019-11-25 22:25:43
Rick Zuijderwijk,Willem II,Holland Eredivisie,CAM,Bronze,58,68,59,43,55,20,59,2019-11-25 22:25:43
David Grözinger,VfB Stuttgart,Germany 2. Bundesliga,LB,Bronze,58,57,41,56,59,53,55,2019-11-25 22:25:43
Lars Coveliers,KV Mechelen,Belgium Jupiler Pro League,CDM,Bronze,58,70,56,46,58,22,53,2019-11-25 22:25:43
Wilson Carvalho,Accrington Stanley,England EFL League One,RW,Bronze,58,69,51,56,60,52,62,2019-11-25 22:25:43
Jomaine Consbruch,Arminia Bielefeld,Germany 2. Bundesliga,CM,Bronze,58,70,56,52,60,25,65,2019-11-25 22:25:43
Jacob Gardiner-Smith,Wycombe Wanderers,England EFL League One,CM,Bronze,58,58,54,55,60,33,48,2019-11-25 22:25:43
Adrián Lozano,Santos Laguna,Mexico Liga MX,LM,Bronze,58,63,44,57,54,55,52,2019-11-25 22:25:43
Lorenzo van Kleef,ADO Den Haag,Holland Eredivisie,CM,Bronze,58,57,28,41,37,57,57,2019-11-25 22:25:43
Shunta Tanaka,Hokkaido Consadole Sapporo,Japan J1 League,CB,Bronze,58,66,52,50,60,42,61,2019-11-25 22:25:43
Denzel James,Sparta Rotterdam,Holland Eredivisie,RM,Bronze,58,70,30,30,39,60,56,2019-11-25 22:25:43
José de Jesus González,Guadalajara,Mexico Liga MX,LW,Bronze,58,71,57,40,54,32,59,2019-11-25 22:25:43
Erman Herman Vardar,Antalyaspor,Turkey Süper Lig,LM,Bronze,58,59,26,38,42,56,65,2019-11-25 22:25:43
Harun Kavaklıdere,Antalyaspor,Turkey Süper Lig,RM,Bronze,58,61,50,54,61,54,62,2019-11-25 22:25:43
Fabian Greilinger,TSV 1860 München,Germany 3. Liga,RM,Bronze,58,45,51,56,55,53,67,2019-11-25 22:25:43
Emanuel Cuevas,Central Córdoba,Argentina Primera División ,CAM,Bronze,58,70,32,50,59,52,61,2019-11-25 22:25:43
Danny Esteves,Academica Clinceni,Romania Liga I,LM,Bronze,58,83,54,57,60,50,52,2019-11-25 22:25:43
Dean Huiberts,PEC Zwolle,Holland Eredivisie,CDM,Bronze,58,50,37,54,50,58,69,2019-11-25 22:25:43
Mattias Andersson,FC Sion,Switzerland Super League,CB,Bronze,58,74,41,53,54,51,66,2019-11-25 22:25:43
Okan Chatziterzoglou,Academica Clinceni,Romania Liga I,CB,Bronze,58,34,55,66,64,37,51,2019-11-25 22:25:43
Tobias Mißner,SV Wehen Wiesbaden,Germany 2. Bundesliga,LB,Bronze,58,55,58,56,58,53,65,2019-11-25 22:25:43
Dirk Carlson,Karlsruher SC,Germany 2. Bundesliga,LB,Bronze,58,50,49,50,57,57,65,2019-11-25 22:25:43
Eric Hottmann,SG Sonnenhof Großaspach,Germany 3. Liga,ST,Bronze,58,32,36,34,36,56,71,2019-11-25 22:25:43
Leroy Kwadwo,Würzburger Kickers,Germany 3. Liga,CB,Bronze,58,43,51,56,57,59,67,2019-11-25 22:25:43
Stone Mambo,ESTAC Troyes,France Ligue 2,CDM,Bronze,58,43,63,56,63,43,74,2019-11-25 22:25:43
Patrik Raitanen,Fortuna Sittard,Holland Eredivisie,CB,Bronze,58,62,55,44,59,24,48,2019-11-25 22:25:43
Njegoš Kupusović,Erzgebirge Aue,Germany 2. Bundesliga,ST,Bronze,58,62,31,39,54,56,50,2019-11-25 22:25:43
Sami Lahssaini,FC Metz,France Ligue 1,CM,Bronze,58,66,41,54,54,52,50,2019-11-25 22:25:43
Maurice Opfermann Arc...,1. FC Union Berlin,Germany 1. Bundesliga,CDM,Bronze,58,58,31,50,46,58,53,2019-11-25 22:25:43
Laurenz Dehl,1. FC Union Berlin,Germany 1. Bundesliga,CAM,Bronze,58,67,50,53,54,38,50,2019-11-25 22:25:43
Blaž Kramer,FC Zürich,Switzerland Super League,ST,Bronze,58,62,42,56,54,49,56,2019-11-25 22:25:43
Lucian Buzan,FC Hermannstadt,Romania Liga I,RM,Bronze,58,68,42,49,54,51,70,2019-11-25 22:25:43
Andrei Dumiter,Sepsi OSK,Romania Liga I,ST,Bronze,58,63,44,58,57,36,51,2019-11-25 22:25:43
Kelvin Yeboah,WSG Tirol,Austria Bundesliga,ST,Bronze,58,63,29,38,36,55,65,2019-11-25 22:25:43
Caín Fara,Aldosivi,Argentina Primera División ,CB,Bronze,58,60,24,53,39,56,59,2019-11-25 22:25:43
Paul-Philipp Besong,1. FC Nürnberg,Germany 2. Bundesliga,ST,Bronze,58,64,40,50,61,54,48,2019-11-25 22:25:43
Adam Roscrow,AFC Wimbledon,England EFL League One,ST,Bronze,58,69,37,43,54,57,53,2019-11-25 22:25:43
Lassine Sinayoko,AJ Auxerre,France Ligue 2,ST,Bronze,58,52,61,46,53,23,41,2019-11-25 22:25:43
Jakub Apolinarski,Raków Częstochowa,Poland Ekstraklasa,RM,Bronze,58,65,48,56,56,51,56,2019-11-25 22:25:43
Nicolai Geertsen,Lyngby BK,Denmark Superliga,CB,Bronze,58,57,32,33,36,59,55,2019-11-25 22:25:43
Emil Holten,Silkeborg IF,Denmark Superliga,ST,Bronze,58,76,44,50,60,26,49,2019-11-25 22:25:43
Daniel Bartl,Raków Częstochowa,Poland Ekstraklasa,RM,Bronze,58,78,54,38,52,19,61,2019-11-25 22:25:43
Enrique Peña Zauner,SV Sandhausen,Germany 2. Bundesliga,CAM,Bronze,58,61,52,53,60,37,49,2019-11-25 22:25:43
Ismet Lushaku,AFC Eskilstuna,Sweden Allsvenskan,CM,Bronze,58,63,43,56,57,47,56,2019-11-25 22:25:43
Yevhen Radionov,ŁKS Łódź,Poland Ekstraklasa,ST,Bronze,58,62,56,41,55,21,55,2019-11-25 22:25:43
Jakub Holúbek,Piast Gliwice,Poland Ekstraklasa,LB,Bronze,58,79,49,49,60,29,62,2019-11-25 22:25:43
Jannik Rochelt,Bayern München II,Germany 3. Liga,CAM,Bronze,58,63,26,31,33,58,62,2019-11-25 22:25:43
Maximilian Zaiser,Bayern München II,Germany 3. Liga,CDM,Bronze,58,64,49,55,58,32,62,2019-11-25 22:25:43
Angelo Mayer,Bayern München II,Germany 3. Liga,LB,Bronze,58,70,41,54,51,53,61,2019-11-25 22:25:43
Marcel Hoffmeier,Preußen Münster,Germany 3. Liga,CAM,Bronze,58,55,22,37,40,56,64,2019-11-25 22:25:43
Justin Plautz,SønderjyskE,Denmark Superliga,LB,Bronze,58,73,51,55,62,33,53,2019-11-25 22:25:43
Nurettin Korkmaz,Kayserispor,Turkey Süper Lig,LM,Bronze,58,59,48,55,61,33,42,2019-11-25 22:25:43
Ryu Takao,Gamba Osaka,Japan J1 League,CB,Bronze,58,84,24,48,52,49,57,2019-11-25 22:25:43
Alexis Peyrelade,Rodez Aveyron Football,France Ligue 2,LB,Bronze,58,68,39,52,55,48,65,2019-11-25 22:25:43
Oh Hyun Gyu,Suwon Bluewings,Korea K-League Classic,ST,Bronze,58,79,31,45,54,52,57,2019-11-25 22:25:43
Sergej Grubac,Chievo Verona,Italy Serie B,ST,Bronze,58,65,38,52,56,55,60,2019-11-25 22:25:43
Malick Keita,Charleroi,Belgium Jupiler Pro League,CDM,Bronze,58,69,47,54,66,40,46,2019-11-25 22:25:43
Yesid Diaz,Independiente Medellín,Colombia Liga Aguila,CM,Bronze,58,70,52,51,56,35,52,2019-11-25 22:25:43
Daniel Aguilar,Atlas,Mexico Liga MX,LB,Bronze,58,64,56,42,53,27,53,2019-11-25 22:25:43
Jorge Rengifo,Millonarios,Colombia Liga Aguila,ST,Bronze,58,54,38,43,39,60,72,2019-11-25 22:25:43
Justin Neiß,Hannover 96,Germany 2. Bundesliga,LW,Bronze,58,61,28,43,42,57,59,2019-11-25 22:25:43
Thore Baardsen Pedersen,FK Haugesund,Norway Eliteserien,LM,Bronze,58,60,35,55,57,55,54,2019-11-25 22:25:43
Andrés Catalán,Monarcas Morelia,Mexico Liga MX,CB,Bronze,58,56,57,50,56,31,43,2019-11-25 22:25:43
Félix Tomi,AC Ajaccio,France Ligue 2,CAM,Bronze,58,60,31,43,45,54,62,2019-11-25 22:25:43
Andrei Sîntean,FC Hermannstadt,Romania Liga I,RM,Bronze,58,67,50,49,57,43,45,2019-11-25 22:25:43
Marian Târșă,FC Botoşani,Romania Liga I,CM,Bronze,58,73,49,54,59,31,53,2019-11-25 22:25:43
Gabriel Deac,FC Voluntari,Romania Liga I,RM,Bronze,58,61,49,59,59,40,47,2019-11-25 22:25:43
Alec Van Hoorenbeeck,KV Mechelen,Belgium Jupiler Pro League,LB,Bronze,58,66,30,49,52,55,63,2019-11-25 22:25:43
Cristóbal Marín,Audax Italiano,Chile Campeonato Nacional Scotiabank,CM,Bronze,58,68,47,53,62,43,51,2019-11-25 22:25:43
Aaron Rowe,Huddersfield Town,England EFL Championship,RW,Bronze,58,70,39,52,57,38,58,2019-11-25 22:25:43
Andrés Arroyo,Deportivo Cali,Colombia Liga Aguila,LM,Bronze,58,76,48,53,61,47,57,2019-11-25 22:25:43
Diedie Traore,Los Angeles Galaxy,USA Major League Soccer,LB,Bronze,58,59,35,51,52,52,61,2019-11-25 22:25:43
Dmitriy Rybchinskiy,Lokomotiv Moskva,Russia FUT League,RM,Bronze,58,63,31,35,52,57,68,2019-11-25 22:25:43
Wang Kai,Wuhan Zall,China Super League,CDM,Bronze,58,57,27,34,45,55,67,2019-11-25 22:25:43
Wilhelm Loeper,AFC Eskilstuna,Sweden Allsvenskan,CM,Bronze,58,62,24,34,40,57,61,2019-11-25 22:25:43
Yushi Mizobuchi,Matsumoto Yamaga,Japan J1 League,RB,Bronze,58,54,23,28,34,55,67,2019-11-25 22:25:43
Justin Rennicks,New England Revolution,USA Major League Soccer,ST,Bronze,58,65,37,48,49,56,67,2019-11-25 22:25:43
Erik Holt,Real Salt Lake,USA Major League Soccer,CB,Bronze,58,61,48,52,65,34,44,2019-11-25 22:25:43
Santeri Hostikka,Pogoń Szczecin,Poland Ekstraklasa,LM,Bronze,58,66,46,51,56,54,58,2019-11-25 22:25:43
Patrick Finger,Eintracht Frankfurt,Germany 1. Bundesliga,CAM,Bronze,58,62,26,41,36,54,68,2019-11-25 22:25:43
Leon Müller,SV Darmstadt 98,Germany 2. Bundesliga,CAM,Bronze,58,62,26,34,38,57,66,2019-11-25 22:25:43
Lucas Ríos,Unión Santa Fe,Argentina Primera División ,RM,Bronze,58,67,58,49,59,25,63,2019-11-25 22:25:43
Udoka Godwin-Malife,Forest Green Rovers,England EFL League Two,CB,Bronze,58,69,40,47,49,55,63,2019-11-25 22:25:43
