NAME,CLUB,LEAGUE,POSITION,TIER,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL,LOADDATE
Steffen Jainta,FC Ingolstadt,2. Bundesliga,LM,Bronze,58,68,57,59,66,44,61,2018-09-19 11:18:36
Ertuğrul Ersoy,Bursaspor,Süper Lig,CB,Bronze,58,65,45,55,52,55,66,2018-09-19 11:18:36
Thomas Steinherr,VfR Aalen,2. Bundesliga,LW,Bronze,58,73,56,50,57,28,57,2018-09-19 11:18:36
Simonas Stankevičius,Leicester City,Barclays PL,ST,Bronze,58,90,57,49,61,36,55,2018-09-19 11:18:36
Bojan Golubovic,SønderjyskE,Superliga,ST,Bronze,58,71,59,61,62,49,60,2018-09-19 11:18:36
Mohamed Helal,Lierse SK,Pro League,CAM,Bronze,58,85,47,49,64,23,52,2018-09-19 11:18:36
Karim Hafez,Lierse SK,Pro League,LB,Bronze,58,71,31,42,36,58,66,2018-09-19 11:18:36
Pascal Huser,sc Heerenveen,Eredivisie,ST,Bronze,58,54,40,55,51,58,60,2018-09-19 11:18:36
Philipp Müller,Hamburger SV,Bundesliga,RW,Bronze,58,77,55,45,61,26,52,2018-09-19 11:18:36
Lionel Nshole Makondi,KV Mechelen,Pro League,ST,Bronze,58,65,63,51,66,27,57,2018-09-19 11:18:36
Hervé Matthys,RSC Anderlecht,Pro League,CB,Bronze,58,71,58,35,57,31,57,2018-09-19 11:18:36
Marlon Ritter,Bor. M'gladbach,Bundesliga,CAM,Bronze,58,67,58,47,56,34,53,2018-09-19 11:18:36
Gideon Jung,Hamburger SV,Bundesliga,CDM,Bronze,58,67,50,58,53,44,66,2018-09-19 11:18:36
Jim Stevenson,Luton Town,Football League 2,CAM,Bronze,58,80,53,54,67,52,56,2018-09-19 11:18:36
Rasmus Ingemann,Hobro IK,Superliga,LB,Bronze,58,71,31,44,51,59,70,2018-09-19 11:18:36
Krisztián Tamás,Varese,Serie B,LB,Bronze,58,70,39,45,51,56,74,2018-09-19 11:18:36
Liam Hearn,Mansfield Town,Football League 2,ST,Bronze,58,54,26,39,48,56,69,2018-09-19 11:18:36
Ahmet Şahbaz,Sivasspor,Süper Lig,CB,Bronze,58,77,56,55,61,26,54,2018-09-19 11:18:36
Médéric Deher,FC Metz,Ligue 1,RB,Bronze,58,54,40,50,51,61,71,2018-09-19 11:18:36
Süheyl Cetin,Bursaspor,Süper Lig,CB,Bronze,58,72,48,55,60,31,59,2018-09-19 11:18:36
Ozan Tufan,Bursaspor,Süper Lig,RB,Bronze,58,71,36,51,57,55,60,2018-09-19 11:18:36
Federico Palacios Mar...,RB Leipzig,2. Bundesliga,ST,Bronze,58,67,37,59,57,52,66,2018-09-19 11:18:36
Harrison Dunk,Cambridge Utd,Football League 2,LM,Bronze,58,64,48,59,59,38,49,2018-09-19 11:18:36
Özgür İleri,Gençlerbirliği,Süper Lig,CDM,Bronze,58,59,55,52,59,40,56,2018-09-19 11:18:36
Ahmet Çalık,Gençlerbirliği,Süper Lig,CB,Bronze,58,67,58,36,60,27,56,2018-09-19 11:18:36
Okan Derici,Konyaspor,Süper Lig,CM,Bronze,58,78,47,54,58,30,48,2018-09-19 11:18:36
Stef Vervoort,KVC Westerlo,Pro League,CAM,Bronze,58,61,46,54,55,55,67,2018-09-19 11:18:36
Burak Saban,FC Groningen,Eredivisie,CM,Bronze,58,50,26,37,53,57,72,2018-09-19 11:18:36
Liam Agnew,Sunderland,Barclays PL,CAM,Bronze,58,71,49,55,61,58,68,2018-09-19 11:18:36
Marvin Friedrich,FC Schalke 04,Bundesliga,CB,Bronze,58,77,30,53,60,56,67,2018-09-19 11:18:36
Ahn Jin Bum,Ulsan Hyundai,K LEAGUE,CAM,Bronze,58,76,55,58,56,57,73,2018-09-19 11:18:36
Mark Sherrod,Houston Dynamo,MLS,ST,Bronze,58,73,35,60,56,54,71,2018-09-19 11:18:36
José David Ramírez,Guadalajara,LIGA Bancomer MX,RW,Bronze,58,68,47,52,56,55,71,2018-09-19 11:18:36
Jared Watts,Colorado Rapids,MLS,CDM,Bronze,58,67,56,54,55,51,69,2018-09-19 11:18:36
Steven Pereira,PEC Zwolle,Eredivisie,CB,Bronze,58,68,44,57,62,59,63,2018-09-19 11:18:36
Paweł Zieliński,Śląsk Wrocław,Ekstraklasa,RB,Bronze,58,61,41,53,57,56,62,2018-09-19 11:18:36
Corentin Halucha,LOSC Lille,Ligue 1,RB,Bronze,58,73,43,55,49,56,71,2018-09-19 11:18:36
Rafał Kurzawa,Górnik Zabrze,Ekstraklasa,CAM,Bronze,58,63,57,56,61,30,59,2018-09-19 11:18:36
Luca Radice,FC Aarau,Raiffeisen SL,LM,Bronze,58,78,44,55,57,61,75,2018-09-19 11:18:36
Marlon Hairston,Colorado Rapids,MLS,RM,Bronze,58,56,33,39,31,59,69,2018-09-19 11:18:36
Joe Lolley,Huddersfield,FL Championship,RM,Bronze,58,65,57,59,60,35,69,2018-09-19 11:18:36
Chris Ritter,Chicago Fire,MLS,CDM,Bronze,58,71,57,48,59,27,63,2018-09-19 11:18:36
AJ Cochran,Houston Dynamo,MLS,CB,Bronze,58,67,48,60,58,47,59,2018-09-19 11:18:36
Carl-Oscar Andersson,Falkenbergs FF,Allsvenskan,CM,Bronze,58,56,54,58,60,58,78,2018-09-19 11:18:36
Cameron Brannagan,Liverpool,Barclays PL,CAM,Bronze,58,64,45,56,57,54,72,2018-09-19 11:18:36
Valmir Sulejmani,Hannover 96,Bundesliga,LW,Bronze,58,76,60,42,58,27,67,2018-09-19 11:18:36
Matthew Ridenton,Well. Phoenix,A-League,CAM,Bronze,58,54,56,58,55,52,68,2018-09-19 11:18:36
Michele Suella,Cagliari,Serie A,RW,Bronze,58,71,36,52,42,56,68,2018-09-19 11:18:36
Clément Lenglet,AS Nancy,Ligue 2,CB,Bronze,58,69,56,56,58,27,65,2018-09-19 11:18:36
Rikard Östlin,Mjällby AIF ,Allsvenskan,CB,Bronze,58,69,48,60,54,51,70,2018-09-19 11:18:36
Raphael Rossi Branco,Swindon Town,Football League,CB,Bronze,58,65,57,61,68,50,52,2018-09-19 11:18:36
Jerome Binnom-Williams,Crystal Palace,Barclays PL,LB,Bronze,58,67,55,57,60,52,57,2018-09-19 11:18:36
José Mauri,Parma,Serie A,CM,Bronze,58,49,25,47,47,57,70,2018-09-19 11:18:36
Janio Bikel,sc Heerenveen,Eredivisie,CDM,Bronze,58,34,36,41,35,58,70,2018-09-19 11:18:36
Aladje,Vercelli,Serie B,ST,Bronze,58,60,57,58,59,29,61,2018-09-19 11:18:36
Souleymane Baba Diomande,Lierse SK,Pro League,CM,Bronze,58,52,30,40,39,58,64,2018-09-19 11:18:36
Bryan Constant,OGC Nice,Ligue 1,ST,Bronze,58,65,43,56,51,56,66,2018-09-19 11:18:36
Paweł Jaroszyński,Cracovia,Ekstraklasa,LB,Bronze,58,76,35,54,61,56,63,2018-09-19 11:18:36
Antonini Čulina,La Spezia,Serie B,RM,Bronze,58,62,53,56,58,52,81,2018-09-19 11:18:36
Reece Brown,Notts County,Football League,CM,Bronze,58,66,51,56,59,56,62,2018-09-19 11:18:36
Michael Cain,Leicester City,Barclays PL,CM,Bronze,58,73,48,51,56,52,75,2018-09-19 11:18:36
Ramsés Bustos,Unión Española,Camp. Scotiabank,CF,Bronze,58,69,40,55,57,42,67,2018-09-19 11:18:36
Dante Martínez,Unión Española,Camp. Scotiabank,CAM,Bronze,58,69,56,52,61,42,51,2018-09-19 11:18:36
Pablo Galdames,Unión Española,Camp. Scotiabank,CM,Bronze,58,75,59,56,61,33,66,2018-09-19 11:18:36
Iván Pardo,CD O'Higgins,Camp. Scotiabank,CAM,Bronze,58,53,27,38,32,58,67,2018-09-19 11:18:36
Jason Gilchrist,Burnley,Barclays PL,ST,Bronze,58,72,32,37,46,58,58,2018-09-19 11:18:36
Matt Targett,Southampton,Barclays PL,LB,Bronze,58,68,54,56,61,44,59,2018-09-19 11:18:36
Conor Washington,Peterborough,Football League,ST,Bronze,58,69,60,60,60,53,73,2018-09-19 11:18:36
Mitchell de Vlugt,ADO Den Haag,Eredivisie,LW,Bronze,58,66,53,53,51,58,58,2018-09-19 11:18:36
Joel Mero,Bor. M'gladbach,Bundesliga,CB,Bronze,58,77,51,54,57,55,66,2018-09-19 11:18:36
Léo Dubois,FC Nantes,Ligue 1,RB,Bronze,58,69,57,58,58,45,60,2018-09-19 11:18:36
Alexander Sørloth,Rosenborg BK,Tippeligaen,ST,Bronze,58,54,57,61,54,47,67,2018-09-19 11:18:36
Jannik Bandowski,Bor. Dortmund,Bundesliga,LB,Bronze,58,71,51,61,63,36,55,2018-09-19 11:18:36
Caleb Stanko,SC Freiburg,Bundesliga,CDM,Bronze,58,73,35,53,56,56,69,2018-09-19 11:18:36
Lukas Spalvis,Aalborg BK,Superliga,ST,Bronze,58,53,46,45,49,56,68,2018-09-19 11:18:36
Jordi Hiwula,Manchester City,Barclays PL,ST,Bronze,58,62,38,58,62,56,53,2018-09-19 11:18:36
Stephen Warmolts,sc Heerenveen,Eredivisie,CB,Bronze,58,56,51,58,58,52,68,2018-09-19 11:18:36
Jeppe Andersen,Esbjerg fB,Superliga,LM,Bronze,58,70,36,47,56,58,72,2018-09-19 11:18:36
Fabio Kaufmann,VfR Aalen,2. Bundesliga,RM,Bronze,58,71,61,56,66,46,68,2018-09-19 11:18:36
Ihlas Bebou,F. Düsseldorf,2. Bundesliga,ST,Bronze,58,59,46,58,51,50,74,2018-09-19 11:18:36
Simon Handle,SV Grödig,A. Bundesliga,RB,Bronze,58,63,40,59,58,44,66,2018-09-19 11:18:36
Mateusz Piątkowski,Jagiellonia,Ekstraklasa,ST,Bronze,58,55,30,52,54,59,61,2018-09-19 11:18:36
Olivier Jäckle,FC Aarau,Raiffeisen SL,CB,Bronze,58,70,57,46,59,25,66,2018-09-19 11:18:36
Krzysztof Danielewicz,Śląsk Wrocław,Ekstraklasa,CM,Bronze,58,69,60,39,50,30,73,2018-09-19 11:18:36
Daniel Castillo,AC Barnechea,Camp. Scotiabank,CB,Bronze,58,79,50,50,60,50,70,2018-09-19 11:18:36
Ali Al Khaibari,Al-Nassr,ALJ League,CB,Bronze,58,57,45,55,60,57,57,2018-09-19 11:18:36
Laurent Dos Santos,EA Guingamp,Ligue 1,LB,Bronze,58,61,41,56,51,58,59,2018-09-19 11:18:36
Nikolay Safronidi,FC Ufa,Russian League,LM,Bronze,58,56,35,62,55,54,68,2018-09-19 11:18:36
Rasmus Festersen,FC Vestsjælland,Superliga,LM,Bronze,58,56,28,48,43,60,65,2018-09-19 11:18:36
Jakub Łukowski,Zawisza,Ekstraklasa,LM,Bronze,58,75,57,54,60,59,71,2018-09-19 11:18:36
Erdal Rakip,Malmö FF,Allsvenskan,CM,Bronze,58,33,34,39,35,57,67,2018-09-19 11:18:36
Eldis Bajrami,Admira,A. Bundesliga,RW,Bronze,58,53,43,44,41,58,70,2018-09-19 11:18:36
Dariusz Formella,Lech Poznań,Ekstraklasa,RM,Bronze,58,63,52,58,61,52,61,2018-09-19 11:18:36
Sebastian Ramhorn,Kalmar FF,Allsvenskan,LB,Bronze,58,54,47,50,64,62,65,2018-09-19 11:18:36
Fabian Holthaus,VfL Bochum,2. Bundesliga,LB,Bronze,58,68,29,46,38,58,63,2018-09-19 11:18:36
Håkon Lorentzen,SK Brann,Tippeligaen,ST,Bronze,58,66,49,54,52,60,69,2018-09-19 11:18:36
Callam Jones,West Brom,Barclays PL,CB,Bronze,58,45,38,43,40,56,70,2018-09-19 11:18:36
Reinhold Ranftl,Wiener Neustadt,A. Bundesliga,RB,Bronze,58,65,58,62,67,60,58,2018-09-19 11:18:36
Lucas Kruspzky,Rafaela,Primera División,LB,Bronze,58,48,37,59,54,60,60,2018-09-19 11:18:36
Esteban Bravo,Unión La Calera,Camp. Scotiabank,CM,Bronze,58,66,55,48,45,27,76,2018-09-19 11:18:36
Esteban Carvajal,CD Palestino,Camp. Scotiabank,RM,Bronze,58,52,33,29,40,58,65,2018-09-19 11:18:36
Rodrigo Ureña,CD Cobresal,Camp. Scotiabank,CM,Bronze,58,81,56,54,61,29,48,2018-09-19 11:18:36
Michael Jordan Contreras,Depor. Iquique,Camp. Scotiabank,RB,Bronze,58,81,58,52,56,27,72,2018-09-19 11:18:36
Lukas Denner,Wiener Neustadt,A. Bundesliga,LM,Bronze,58,46,62,57,64,39,70,2018-09-19 11:18:36
Ahmed Al Nazera,Hajer,ALJ League,CAM,Bronze,58,58,54,55,63,40,52,2018-09-19 11:18:36
Marcin Flis,GKS Bełchatów,Ekstraklasa,LB,Bronze,58,87,59,38,53,26,44,2018-09-19 11:18:36
Baptiste Guillaume,RC Lens,Ligue 1,ST,Bronze,58,86,49,57,66,52,54,2018-09-19 11:18:36
Andreas Christensen,Chelsea,Barclays PL,CB,Bronze,58,70,30,54,56,58,60,2018-09-19 11:18:36
Samuel Gustafson,BK Häcken,Allsvenskan,CAM,Bronze,58,62,31,44,40,64,66,2018-09-19 11:18:36
Patrick Da Silva,Brøndby IF,Superliga,LB,Bronze,58,77,53,48,61,27,60,2018-09-19 11:18:36
Viktor Nilsson,Mjällby AIF ,Allsvenskan,RM,Bronze,58,79,53,49,63,28,50,2018-09-19 11:18:36
Victor Söderström,Brommapojkarna,Allsvenskan,ST,Bronze,58,65,49,53,60,56,58,2018-09-19 11:18:36
Pontus Åsbrink,Brommapojkarna,Allsvenskan,LW,Bronze,58,81,53,52,58,26,45,2018-09-19 11:18:36
Paweł Stolarski,Lechia Gdańsk,Ekstraklasa,RB,Bronze,58,86,49,57,66,52,54,2018-09-19 11:18:36
Chuba Akpom,Arsenal,Barclays PL,ST,Bronze,58,57,33,50,50,54,65,2018-09-19 11:18:36
Shaquile Coulthirst,Southend United,Football League 2,ST,Bronze,58,62,29,45,41,58,68,2018-09-19 11:18:36
Olmes Garcia,Real Salt Lake,MLS,ST,Bronze,58,71,56,56,56,56,53,2018-09-19 11:18:36
Aleksandar Jovanović,Jeju United FC,K LEAGUE,CB,Bronze,58,67,45,54,58,30,52,2018-09-19 11:18:36
Mamuka Kobakhidze,Rubin Kazan,Russian League,CB,Bronze,58,67,41,55,57,55,59,2018-09-19 11:18:36
Vanja Marković,Korona Kielce,Ekstraklasa,CDM,Bronze,58,61,48,58,54,56,66,2018-09-19 11:18:36
Kamil Sylwestrzak,Korona Kielce,Ekstraklasa,LB,Bronze,58,55,58,34,47,28,68,2018-09-19 11:18:36
Ben Davies,Preston,Football League,LB,Bronze,58,52,27,44,41,60,73,2018-09-19 11:18:36
Tobias Badila,AS Nancy,Ligue 2,LB,Bronze,58,70,40,57,62,45,43,2018-09-19 11:18:36
Lee Joong Kwon,Jeonnam Dragons,K LEAGUE,LB,Bronze,58,73,60,51,60,37,54,2018-09-19 11:18:36
Kim Tae Ho,Jeonnam Dragons,K LEAGUE,RB,Bronze,58,75,53,37,69,27,50,2018-09-19 11:18:36
Scott Galloway,Melb. Victory,A-League,RB,Bronze,58,80,53,55,56,48,48,2018-09-19 11:18:36
Ross Barbour,Kilmarnock,Scottish Prem,RB,Bronze,58,86,54,50,58,33,64,2018-09-19 11:18:36
Richard Brindley,Rotherham Utd,FL Championship,RB,Bronze,58,70,53,51,58,48,54,2018-09-19 11:18:36
Awer Mabil,Adelaide United,A-League,RW,Bronze,58,79,54,38,60,28,54,2018-09-19 11:18:36
Taylor Kemp,D.C. United,MLS,LB,Bronze,58,75,56,51,57,28,66,2018-09-19 11:18:36
Lee Sang Hyeob,FC Seoul,K LEAGUE,LW,Bronze,58,58,59,41,52,28,54,2018-09-19 11:18:36
Peter Triantis,Sydney FC,A-League,CDM,Bronze,58,66,55,46,53,38,76,2018-09-19 11:18:36
Hedgardo Marín,Guadalajara,LIGA Bancomer MX,CB,Bronze,58,72,45,55,64,31,41,2018-09-19 11:18:36
Kim Dae Kyung,Suwon Bluewings,K LEAGUE,RW,Bronze,58,61,58,56,56,52,67,2018-09-19 11:18:36
Yeon Jei Min,Busan I'Park,K LEAGUE,CB,Bronze,58,69,58,52,59,56,59,2018-09-19 11:18:36
Adama Niane,FC Nantes,Ligue 1,ST,Bronze,58,75,51,54,59,50,61,2018-09-19 11:18:36
Nico Brandenburger,Bor. M'gladbach,Bundesliga,CM,Bronze,58,67,53,59,59,52,51,2018-09-19 11:18:36
Filip Janković,Catania,Serie B,CAM,Bronze,58,68,30,53,53,57,58,2018-09-19 11:18:36
Ivan Toney,Northampton,Football League 2,ST,Bronze,58,55,51,57,56,50,56,2018-09-19 11:18:36
Jordi Vanlerberghe,KV Mechelen,Pro League,RM,Bronze,58,61,52,54,53,53,81,2018-09-19 11:18:36
Jeong Dong Ho,Ulsan Hyundai,K LEAGUE,RB,Bronze,58,73,51,59,61,52,56,2018-09-19 11:18:36
Brian Idowu,Amkar Perm,Russian League,RB,Bronze,58,65,51,55,58,38,50,2018-09-19 11:18:36
Kwon Chang Hoon,Suwon Bluewings,K LEAGUE,CAM,Bronze,58,55,58,34,47,28,68,2018-09-19 11:18:36
Andreas Pfingstner,SK Sturm Graz,A. Bundesliga,CB,Bronze,58,69,46,59,63,42,42,2018-09-19 11:18:36
James Donachie,Brisbane Roar,A-League,CB,Bronze,58,58,46,66,55,42,38,2018-09-19 11:18:36
Onur Çenik,Karabükspor,Süper Lig,CB,Bronze,58,67,32,36,39,59,60,2018-09-19 11:18:36
Louis Fenton,Well. Phoenix,A-League,RB,Bronze,58,50,56,42,52,30,66,2018-09-19 11:18:36
Ryan Colclough,Crewe Alexandra,Football League,LM,Bronze,58,70,47,55,62,32,49,2018-09-19 11:18:36
George Evans,Manchester City,Barclays PL,CM,Bronze,58,54,38,47,42,55,68,2018-09-19 11:18:36
Mark O'Hara,Kilmarnock,Scottish Prem,CB,Bronze,58,55,28,29,29,58,65,2018-09-19 11:18:36
Scott Tancock,Swansea City,Barclays PL,CB,Bronze,58,77,58,51,62,30,57,2018-09-19 11:18:36
Luis Morales,Monarcas,LIGA Bancomer MX,CM,Bronze,58,69,54,54,69,23,36,2018-09-19 11:18:36
Eirik Hestad,Molde FK,Tippeligaen,CM,Bronze,58,48,42,57,56,57,58,2018-09-19 11:18:36
Joel Untersee,FC Vaduz,Raiffeisen SL,RB,Bronze,58,63,58,42,54,26,48,2018-09-19 11:18:36
Konrad Nowak,Górnik Zabrze,Ekstraklasa,RM,Bronze,58,58,25,38,33,58,62,2018-09-19 11:18:36
Lucas Vesco,Tigre,Primera División,RB,Bronze,58,70,31,45,62,57,52,2018-09-19 11:18:36
Mansour Sharahili,Al-Ittihad,ALJ League,RB,Bronze,58,70,49,58,65,49,52,2018-09-19 11:18:36
Callum McFadzean,Burton Albion,Football League 2,LM,Bronze,58,60,26,56,43,59,56,2018-09-19 11:18:36
Khalid Kadyrov,Terek Grozny,Russian League,ST,Bronze,58,54,62,48,64,26,36,2018-09-19 11:18:36
Arturo Ortíz,Club León,LIGA Bancomer MX,CB,Bronze,58,56,60,47,67,27,40,2018-09-19 11:18:36
Ahmed Saad,Alshoulla,ALJ League,LB,Bronze,58,76,52,52,57,49,56,2018-09-19 11:18:36
Kim Ji Min,Busan I'Park,K LEAGUE,ST,Bronze,58,63,48,57,57,60,54,2018-09-19 11:18:36
Jason Trifiro,WS Wanderers,A-League,CAM,Bronze,58,70,57,45,57,28,60,2018-09-19 11:18:36
Jesper Björkman,Helsingborgs IF,Allsvenskan,CB,Bronze,58,68,49,54,66,29,44,2018-09-19 11:18:36
Mikhail Markin,Mordovia Saransk,Russian League,ST,Bronze,58,65,56,35,53,28,58,2018-09-19 11:18:36
Torbjørn Grytten,Aalesunds FK,Tippeligaen,RW,Bronze,58,65,60,37,51,28,54,2018-09-19 11:18:36
Jakub Kowalski,Ruch Chorzów,Ekstraklasa,RM,Bronze,58,57,33,50,50,54,65,2018-09-19 11:18:36
Egor Tarakanov,Torpedo Moskva,Russian League,CB,Bronze,58,68,60,55,59,26,48,2018-09-19 11:18:36
Jack Munns,Charlton Ath,FL Championship,CAM,Bronze,58,57,45,54,59,57,52,2018-09-19 11:18:36
Sean Kelly,St. Mirren,Scottish Prem,LB,Bronze,58,58,28,36,40,59,58,2018-09-19 11:18:36
Mohammed Al Qarni,Alshoulla,ALJ League,CDM,Bronze,58,73,42,53,58,56,59,2018-09-19 11:18:36
Salman Al Sibyani,Al-Raed,ALJ League,CF,Bronze,58,74,56,42,57,27,63,2018-09-19 11:18:36
Coen Gortemaker,Heracles Almelo,Eredivisie,CB,Bronze,58,68,60,46,57,26,53,2018-09-19 11:18:36
Andy Kellett,Bolton,FL Championship,LB,Bronze,58,62,26,35,32,59,70,2018-09-19 11:18:36
Karl Ouimette,Montreal Impact,MLS,LB,Bronze,58,58,36,54,61,46,54,2018-09-19 11:18:36
Joe Rafferty,Rochdale,Football League,RB,Bronze,58,68,31,47,53,57,52,2018-09-19 11:18:36
Jacob Pepper,Newcastle Jets,A-League,CM,Bronze,58,63,46,63,60,45,49,2018-09-19 11:18:36
Mohammed Al Fuhaid,Al-Fateh,ALJ League,CDM,Bronze,58,69,43,52,60,24,60,2018-09-19 11:18:36
Charles Banya,Crawley Town,Football League,LM,Bronze,58,75,51,54,59,50,61,2018-09-19 11:18:36
Mathias Fredriksen,ODD,Tippeligaen,RW,Bronze,58,58,27,34,36,58,64,2018-09-19 11:18:36
Nicolas Saint-Ruf,Montpellier HSC,Ligue 1,CB,Bronze,58,77,33,47,63,54,59,2018-09-19 11:18:36
Dan Butler,Portsmouth,Football League 2,LB,Bronze,58,73,41,46,53,55,60,2018-09-19 11:18:36
Jim Fenlon,Ross County,Scottish Prem,LB,Bronze,58,53,38,47,55,58,53,2018-09-19 11:18:36
Fabien Dao Castellana,OGC Nice,Ligue 1,CDM,Bronze,58,58,29,40,43,60,56,2018-09-19 11:18:36
Brian Ownby,Houston Dynamo,MLS,RM,Bronze,58,55,58,51,55,27,67,2018-09-19 11:18:36
Awadh Khrees,Najran,ALJ League,RB,Bronze,58,65,44,58,59,26,48,2018-09-19 11:18:36
Majed Al Jafari,Najran,ALJ League,CDM,Bronze,58,65,51,55,58,38,50,2018-09-19 11:18:36
Abdoh Hakami,Al-Taawoun,ALJ League,CDM,Bronze,58,74,26,54,58,53,67,2018-09-19 11:18:36
Majed Hazazi,Al-Taawoun,ALJ League,RB,Bronze,58,70,33,45,61,54,62,2018-09-19 11:18:36
Hamad Al Sagour,Najran,ALJ League,CB,Bronze,58,67,53,59,59,52,51,2018-09-19 11:18:36
Mohammed Al Rashed,Hajer,ALJ League,ST,Bronze,58,71,24,26,50,55,68,2018-09-19 11:18:36
Mark Beck,Carlisle United,Football League 2,ST,Bronze,58,58,25,33,48,56,66,2018-09-19 11:18:36
Robin Buwalda,ADO Den Haag,Eredivisie,CB,Bronze,58,61,48,58,54,56,66,2018-09-19 11:18:36
Aaron Schoenfeld,Columbus Crew,MLS,ST,Bronze,58,73,52,39,58,26,67,2018-09-19 11:18:36
Tim Chow,Wigan Athletic,FL Championship,CM,Bronze,58,61,52,58,56,52,59,2018-09-19 11:18:36
Fredric Jonson,Brommapojkarna,Allsvenskan,RB,Bronze,58,58,54,55,63,40,52,2018-09-19 11:18:36
Jon Guthrie,Crewe Alexandra,Football League,LB,Bronze,58,45,60,40,58,27,58,2018-09-19 11:18:36
Soma Novothny,Napoli,Serie A,ST,Bronze,58,53,32,40,44,57,60,2018-09-19 11:18:36
Simon Sandberg,BK Häcken,Allsvenskan,CB,Bronze,58,68,38,47,52,56,64,2018-09-19 11:18:36
Kim Yong Chan,Incheon United,K LEAGUE,LB,Bronze,58,83,53,52,58,30,66,2018-09-19 11:18:36
Ju Se Jong,Busan I'Park,K LEAGUE,CM,Bronze,58,69,37,51,66,24,33,2018-09-19 11:18:36
Aaron Maund,Real Salt Lake,MLS,CB,Bronze,58,65,57,48,61,27,59,2018-09-19 11:18:36
Sebastian Velasquez,Real Salt Lake,MLS,CM,Bronze,58,56,51,57,57,51,56,2018-09-19 11:18:36
Cole Stockton,Tranmere Rovers,Football League 2,ST,Bronze,58,81,53,49,58,27,51,2018-09-19 11:18:36
Brennan Dickenson,Gillingham,Football League,LM,Bronze,58,68,40,50,57,55,59,2018-09-19 11:18:36
Alan Mendoza,U.N.A.M.,LIGA Bancomer MX,CB,Bronze,58,64,49,57,60,49,69,2018-09-19 11:18:36
Kevan George,Columbus Crew,MLS,CDM,Bronze,58,72,31,42,52,63,46,2018-09-19 11:18:36
Nikola Tkalcic,IFK Norrköping,Allsvenskan,RB,Bronze,58,76,60,44,63,27,48,2018-09-19 11:18:36
Adam Webster,Portsmouth,Football League 2,CB,Bronze,58,69,58,39,55,28,51,2018-09-19 11:18:36
Daniel Berntsen,FK Bodø/Glimt,Tippeligaen,CM,Bronze,58,65,29,41,45,57,66,2018-09-19 11:18:36
Louis Thompson,Swindon Town,Football League,CM,Bronze,58,78,45,47,60,26,66,2018-09-19 11:18:36
Kim Dong Hee,Seongnam FC,K LEAGUE,LM,Bronze,58,76,39,58,66,36,61,2018-09-19 11:18:36
Jordan Willis,Coventry City,Football League,CB,Bronze,58,66,54,63,65,43,52,2018-09-19 11:18:36
Shay McCartan,Accrington,Football League 2,ST,Bronze,58,62,31,32,37,59,61,2018-09-19 11:18:36
Marcus Antonsson,Halmstads BK,Allsvenskan,ST,Bronze,58,66,40,55,48,56,57,2018-09-19 11:18:36
Selim Gündüz,VfL Bochum,2. Bundesliga,RW,Bronze,58,72,57,36,56,28,67,2018-09-19 11:18:36
Stefan Ristovski,Parma,Serie A,RM,Bronze,58,56,58,36,59,28,51,2018-09-19 11:18:36
Charles Dunne,Blackpool,FL Championship,LB,Bronze,58,65,38,45,56,59,61,2018-09-19 11:18:36
Piotr Witasik,GKS Bełchatów,Ekstraklasa,CB,Bronze,58,90,53,49,67,24,56,2018-09-19 11:18:36
Curtis Thompson,Notts County,Football League,RM,Bronze,58,63,51,58,63,34,50,2018-09-19 11:18:36
Aaron Phillips,Coventry City,Football League,RB,Bronze,58,64,39,48,58,59,57,2018-09-19 11:18:36
Raphaël Calvet,Brentford,FL Championship,CB,Bronze,58,79,31,36,58,59,59,2018-09-19 11:18:36
Francisco Flores,Guadalajara,LIGA Bancomer MX,RB,Bronze,58,68,46,59,53,49,60,2018-09-19 11:18:36
Adama Guira,SønderjyskE,Superliga,CM,Bronze,58,66,47,56,58,56,51,2018-09-19 11:18:36
Darren Petrie,Dundee United,Scottish Prem,CDM,Bronze,58,73,45,57,61,48,63,2018-09-19 11:18:36
Nicolaj Ritter,Silkeborg IF,Superliga,LM,Bronze,58,77,40,50,64,56,54,2018-09-19 11:18:36
Łukasz Zejdler,Cracovia,Ekstraklasa,LM,Bronze,58,66,54,54,60,33,45,2018-09-19 11:18:36
Youssef Toutouh,FC København,Superliga,CM,Bronze,58,67,34,50,60,57,46,2018-09-19 11:18:36
Sergio Díaz,RCD Mallorca,Liga Adelante,LB,Bronze,58,54,34,35,42,60,53,2018-09-19 11:18:36
Stephan Auer,Admira,A. Bundesliga,LB,Bronze,58,77,59,50,64,26,49,2018-09-19 11:18:36
Carl McHugh,Plymouth Argyle,Football League 2,LB,Bronze,58,71,55,46,61,27,66,2018-09-19 11:18:36
Conor O'Brien,Wiener Neustadt,A. Bundesliga,CM,Bronze,58,75,28,47,56,60,65,2018-09-19 11:18:36
Issago Diallo,Cambridge Utd,Football League 2,CDM,Bronze,58,67,60,50,59,37,67,2018-09-19 11:18:36
Ryan Inniss,Crystal Palace,Barclays PL,CB,Bronze,58,50,58,50,52,29,66,2018-09-19 11:18:36
Jeff Henderson,Sligo Rovers,Airtricity League,CB,Bronze,58,55,25,31,34,57,63,2018-09-19 11:18:36
